date,score,review
2024.03.16.,5.0,정말 맛있고 가성비도 좋은데 대전 명소인 만큼 사람이 장난아님. 특히 야구경기 있는 날은 사람들이 몰려오므로 야구시즌을 주의하셔서 피해없으시길
2024.03.16.,5.0,
2024.03.15.,3.0,
2024.03.14.,5.0,줄서서 튀김소보로 굿
2024.03.14.,5.0,"대전에 갈 때마다 들리는 곳,맛있는 빵을 다양하게 즐길 수 있는 곳입니다."
2024.03.14.,5.0,명란바게트 최고
2024.03.13.,5.0,
2024.03.12.,4.0,.
2024.03.10.,5.0,
2024.03.10.,5.0,케이티엑스 배송 다시 해주면 좋겠다. 찐한 맛은 없어도 빵인데 깨끗하고 기성비가 너무 좋구나..
2024.03.10.,5.0,임산부할인도 해주시네요
2024.03.10.,5.0,"사람많아서 빵 퍼담느라 사진 못찍음튀김소보로, 초코튀김소보로, 명란바게트, 소금빵, 김치찹쌀주먹밥 추천함명란바게트는 산 후에 커팅도 해줌 명란 완젼 많이들어있음 강추튀소는 먹고나면 계속 생각나는 맛임이제 본점에서도 메밀소바빵 팔아서 먹을 수 있고애플브리치즈?샌드위치도 엄청 맛있음ㅜㅜㅜ"
2024.03.10.,5.0,가성비내리는 빵들의 행진입니다.보통 유명한거 많이 사시는데 건강빵도 진짜 구수하고 맛있으니 멧돌통밀빵 등 여기 코너도 잘 보시길요.사람없는 평일 추천합니다. 주말 사람많을때갔다가 사람이 너무 많아서 제대로 못보고 그냥 계산하고 나왔슴니다.
2024.03.09.,5.0,
2024.03.09.,3.0,"대전지인만나고 딸에 요청으로 처음방문, 금요일 오후인데 30분 대기해서 복잡한 매장에 진입, 딸이 준 매모품목을 찾아 담았으나 집에와서 확인해보니 잘못 빵 진열로 토요빵,시월애무화과는 진열상품과 다른 빵으로 구매...바빠도 상품명과 동일하게 진열합시다"
2024.03.08.,4.0,주말에 2시간 줄서서 튀소 사다가 먹었는데 정말 맛좋아요. 다만 장시간 줄서서 웨이팅하는거랑 주차할 곳 비좁아서 별 하나 뺐습니다
2024.03.08.,5.0,다시 돌아오고 싶은 그런 곳입니다
2024.03.08.,4.0,
2024.03.07.,4.0,밖에 줄없길래 생각보다 줄없는데? 하고 들어갔는데 안에 줄서있음... 특히나 빵집는 방향이없다보니 혼잡함 역방향으로도 오고 뒤에서도 오고 빠르게 한개씩 사고 계산하려는데 사방에서 사람들이 와서 복잡했달까..?빵 집는데는 오래걸렸고 계산자체는 금방이였어요 주차는 다른곳에했긴했는데 주차도 혼잡할듯
2024.03.06.,4.0,
2024.03.06.,5.0,
2024.03.04.,2.0,주말엔 매장 안이 말그대로 아비규환입니다. 친절하지도 않구요. 그리고 맛있는 동네 빵집일 뿐이지 그 이상 절대 아닙니다. 빵집 치고는 체계는 잘 갖춰져있으나 맛에 비해 과하게 사람이 몰리는 상황인듯
2024.03.03.,4.0,
2024.03.03.,5.0,
2024.03.03.,5.0,
2024.03.03.,5.0,대전사람들부럽다
2024.03.03.,5.0,"대전 갈때마다 꼭 갑니다. 저렴하고 맛있는건 당연하구요, 웨이팅하면서 짜증날 법도 한데 직원분들이 정말 교육을 잘받으셔서 엄청 친절하시고 항상 기분좋게 나갑니다."
2024.03.02.,5.0,미리 홈페이지 예약도 되고 정말 친절하고 체계적임 빵은 당연히 말도 안되게 저렴하고 심지어 맛있음
2024.03.01.,5.0,바쁜데도 직원분들이 다 친절하셧어요
2024.03.01.,5.0,
2024.03.01.,5.0,빨리가야함니다 원하는빵이 없을수도..
2024.03.01.,5.0,맛있고 저렴한데 매장안에 동선정리는해야될거같애요 ㅠ 사람많아서 넘어질까봐 조마조마해요
2024.03.01.,4.0,
2024.03.01.,5.0,
2024.03.01.,5.0,대기하기 시작하면 1-2시간은 금방 가요~ 기다려서도 먹을만한 진짜 대전 최고의 자랑 💖 꼭 들리세요 진짜싸고 + 시즌별 메뉴 개발 + 모든빵 다 맛있음 + 베푸시는 선행들 = 최고
2024.03.01.,5.0,
2024.02.29.,5.0,먹고싶은 빵 먹기는 운에 맡겨야하지만 포기할수없다...
2024.02.29.,5.0,많이 사도 아깝지않다애플파이가 정말 맛있다입장 대기줄은 빨리 빠지는 편계산할때 포장도 엄청 빨리해주심빵 고르는건 줄이 없는데 빵 앞에서 가만히 서있거나 해서 자연스레 줄이 생기는듯그리 오래걸리는건 아닌데 빨리빨리 골랐으면 함
2024.02.29.,4.0,여러 번 방문해봤지만 여기 빵은 해가 갈수록 사먹기 힘들어지는거 같네요. 가성비는 여전히 굿👍! 근데 빵들이 지나다니는 사람들의 패딩에 쓸리기도 해서 위생은 좀 신경써줘야 할거 같았습니다. 전 그 쓸려다니는 빵들을 보고 조용히 미리 포장되어 있던 빵들만 집었습니다..
2024.02.28.,5.0,
2024.02.28.,5.0,건물 밖까지 줄이 있긴한데 금방 줄어들어서 계산하고 나올때까지 1시간 조금 덜 걸림내부는 아비규환이긴함 약간 헛웃음 나옴명란바게트 고구마튀소 맛있음주차는 우리들공원에 하시면 1시간 주차권줍니다(케이크 부띠크랑 합산 가능)
2024.02.27.,5.0,또 오고싶어요  빵은 정말좋아요
2024.02.27.,4.0,
2024.02.27.,4.0,"빵 맛있어서 또 오고 싶어지지만 주말엔 한가할 시간없이 오전부터 오후까지 줄이 줄어들지 않고 걔속 긴 줄을 유지하는 것 같습니다 ...빵을 사기 위해 고민하는 분들도 있기에 순서 없이 골라가야하는 말에 우왕좌왕 하는 내부 분위기를 볼 수 있고, 그럼에도 계산 및 포장은 순차적으로 빠르게 되어서 나올 땐 수월했던 것 같아요.. 이렇게 바쁜 와중에도 친절하게 응대해주시는 모든 분께 감사합니다 😄"
2024.02.27.,5.0,너무 맛집 ㅋㅋㅋ
2024.02.27.,5.0,
2024.02.27.,5.0,1시간 이나 기다린 보람이 있네요
2024.02.26.,5.0,
2024.02.26.,5.0,
2024.02.25.,5.0,더 비싸고 맛있는 빵들 많이 먹어봤지만 빵은 빵값일 때가 제일 맛있는 것 같습니다. 이 가격에 이 맛이라고..?를 외치면서 가심비 좋게 먹었어요. 만족스러워서 다음에도 빵 사러 대전까지 가고 싶네요!
2024.02.25.,1.0,여기가 대체 왜 유명한거임? 주말에 웨이팅 엄청인데 참고 기다려서 매장 들어갔다가 돗대기 시장통같아서 너무 놀라고 코너에 몰려서 놀라고 빵도 맛 별로였음!두번은 못갈곳임.
2024.02.25.,5.0,
2024.02.24.,5.0,존맛탱.
2024.02.24.,3.0,빵은맛있고 싸고좋습니다.근데 주차비는 좀....
2024.02.24.,5.0,
2024.02.24.,1.0,"주말에 웨이팅 엄청 길고, 매장 입장하면 완전 돗데기. 앞사람 등 밖에 안보이고, 심지어 움직이기도 힘듬. 매장을 확장하던지ㅎ 유명하다해서 가봤는데 한 번 가본 걸로 족함."
2024.02.23.,5.0,
2024.02.22.,5.0,첫 대전여행으로 왔는데빵을 별로 좋아하는 편이 아니라 별 기대 안 했지만.... 역시 성심당이 괜히 성심당이 아닌가봐요 갓 구운 빵이 아닌데도 존맛탱이었음... 걍 밥 말고 빵 먹을 걸.. 집으로 돌아와서 다 식은 거 먹었는데도 진짜 개맛있음ㅠ 냉동으로 뒀다가 3일 지난 초코튀소 먹었는데도 존맛탱;;
2024.02.22.,1.0,
2024.02.22.,5.0,맛도 맛이지만 기업과 사회에 대한 어떤 모범답안이 아닐까.
2024.02.21.,5.0,
2024.02.20.,5.0,"순수롤, 명란바게트, 월넛브레드"
2024.02.20.,5.0,
2024.02.20.,5.0,성심당이 한국 지배해주면 안돼요 그냥?
2024.02.20.,4.0,엄청 바쁜데도 친절하심하지만 계산대가 이동해야 할 거 같음 빵을 쟁반 가득 사는 손님들 많은데 서로 옷에 다 묻음그리고 재료의 양은 가성비 좋으나 맛은 잘 모르겠음성심당 때문에 대전 방문한 건데 굳이 재방문은 안할듯
2024.02.18.,5.0,초코렛 맛있다
2024.02.17.,3.0,
2024.02.17.,5.0,"우리들공원 주차장 꼭 이용하세요, 옆 현대주차장과 헷갈릴 위험 높습니다.매장 내부에서 빵을 고를때 줄이 따로 없이 자유롭게 이동가능해서 맘껏 구경할 수 있는 장점과, 그래서 와류가 일어나 맘껏 구경할 수 없는 단점이 공존.. 수많은 사람들과 서로의 지인에게 말하기 위해 마스크없이 말하는 사람들 속에서 먼지와 침이 얼마나 빵 매대와 내 트레이 빵 위로 떨어지는지는.. 저도 알고싶지 않았습니다..그래도 빵은 너무 맛있고 직원분들은 손도 빠르고 친절하셔서 좋았습니다.대전 트레이드마크 인정. 또 가고 싶어요."
2024.02.16.,5.0,
2024.02.16.,5.0,튀소 X존맛
2024.02.16.,4.0,맛 가성비 정말 좋은데 왜 줄을 없앤지 모르겠어요.줄 없앤 이후로 처음 와봤는데 줄이 너무 난잡하다 보니 사람들이랑 계속 부딪히고 빵 고르는데 시간이 너무 오래 걸리네요 전처럼 다시 한 줄로 빵을 골랐으면 좋을 거 같아요
2024.02.15.,4.0,빵은 맛있나 위에 테라스 키친은 기대이하
2024.02.15.,5.0,파바는 반성해라
2024.02.15.,5.0,"진짜 맛있음,, 여기 꼭 와보고 싶었는데 후회안합니다 빵 스케일이 다르고 질이 달라요대전올일 있으면 여기 꼭 들렸다가 갈꺼에요"
2024.02.15.,3.0,입구 들어가는 순간 직원이 짜증내는 소리 들으면서 입장.  이미지 와장창
2024.02.14.,5.0,맛이너무좋아요KBS2 생생정보통1887회 방송에나왔습니다
2024.02.14.,5.0,갓성비 성심당주말에 가면 두시간 웨이팅인데 평일 방문시 바로 들어갈 수 있으니 꼭! 평일에 가자추천빵-크림치즈화이트번⭐️⭐️빵이 쫀쫀하고 맛있다 사면 당일에 다 먹는빵-작은메아리⭐️⭐️⭐️없어서 못산다 타베이커리 퀸아망 느낌 지금은 있는지 모르겠는데 성심당 퀸아망은 밑에 견과류 슬라이스가 붙어있어 딱딱한 편이라 불호다-김치찹쌀주먹밥⭐️⭐️⭐️없어서 못산다22 첫방문 이후로 한번도 못샀다… 있으면 꼭 사도록 하자 겉에 튀김가루가 묻어있다-토요빵⭐️무난하게 먹을 수 있는 빵이다 안에 약간의 찹쌀떡? 이 들어있고 적당히 달고 맛있다-빅매치⭐️안에 크림치즈 같은게 많이 들어있고 달달하고 맛있다 빵이 촉촉한 마들렌 식감이라 해야하나 달달 촉촉하다
2024.02.13.,5.0,"명성그대로, 다만 사람 너무 많아요. 사람 구경하기 좋았?ㅎㅎㅎ"
2024.02.12.,5.0,엄청 맛있다기보단 가성비 있어요.
2024.02.12.,5.0,
2024.02.12.,5.0,내가 명절마다 가는 빵집변함없이 맛있고 잘 됨
2024.02.12.,5.0,이 가격에 빵 먹는 대전 사람들이 부럽다 또 빵 사러 가야지평일에도 사람 많은데 주말이면 어떨지;;
2024.02.12.,5.0,서울에 비해 40%저렴한듯.
2024.02.12.,5.0,말해 뭐해 존맛
2024.02.11.,3.0,
2024.02.11.,5.0,야 윗 후기 . 아 너가 빵 맛있게 만들어봐 ㅉㅉ 에휴 잘되니까 괜히 배알꼴려서 악댓다는 수준이;;
2024.02.10.,1.0,"맛은 그냥 빵맛. 가격은 싸지도 않고, 전쟁터 피난민 배급처같은 정신없는 곳... 진열된 빵위로 사람들 바글거리며 떠들고 침튀고... 대전에 별로 갈데가 없으니 저런데 가서 줄서있는 인간들..."
2024.02.08.,5.0,
2024.02.08.,3.0,성심당은 맛보단 가성비
2024.02.07.,5.0,
2024.02.05.,3.0,성심당 당연히 좋죠 그런데 사람은 물밀듯이 들어오고 줄이 없어서 걍 전쟁터에요 주말은 절대 가지마세요 주말에 가야한다면 오픈런을 하는것밖에 답이 없어요 진짜 사람이 파도처럼 계속 어깨를 치는데 그 와중에 안내를 마이크로 해주시거든요? 줄 따로 없으니까 알아서 끼어들어라 앞으로 가라 하는 안내만 나오고 정신은 없고 그 와중에 옆사람들이 지나가면서 쟁반으로 ㅈㄴ 때려서 여기가 쟁반노래방인줄 알았어요. 맞을때마다 이렇게까지 빵을 사야하나 싶어서 좀 울고싶어요
2024.02.05.,5.0,
2024.02.03.,5.0,
2024.02.02.,5.0,최고에요 ㅜㅜ
2024.02.02.,5.0,
2024.02.02.,5.0,
2024.02.01.,5.0,
2024.02.01.,5.0,
2024.01.31.,5.0,대전하면 '성심당'이죠.빵종류도 다양하고 가격도 생각보다 착해서 마음이 흐뭇해요.대표메뉴인 튀김소보루를 처음 먹어봤는데 바삭하니 넘 맛있어요~~
2024.01.31.,5.0,티라미수 롤케잌 착한 가격인데 맛 최고..
2024.01.31.,5.0,
2024.01.31.,4.0,"1.성심순크림빵: 크림이 부드럽고 느끼하지 않으나, 달달한편! 꼭 아아랑 함께드세요! 생각보다 달기도 했고 다른빵도 먹어야해서 1/4만 먹고 패스🔥2. 이탈리안샌드위치(6000): 진짜 개 존맛탱!!!!치아바타 빵-치즈크림두툼-양상추-토마토-햄-소스-치아바타!!!!!!!!이거 서울에서 판다면 족히 1만원은 될듯! 양도 쩔어요! 나눠먹어야함!🔥3. 애플브리즈치즈 샌드위치(8000) 이건 서울이여도 이가격정도일듯! 빵이 서브웨이 오트빵?같은 건강한 빵인데 진짜 😭👍👍브리즈치즈와 사과 이렇게 어울리는거였나???4. 초코튀김소보로 겉면만 초코입니다! 달아요...!5. 부추빵 만두빵  같은 느낌6. 티라미수파이 안에 마스포카네치즈 크림이라는데 달아요...여기는 크림이 달달한편인듯! 크림류는 재구매의사 없을듯7. 작은메아리는 퀸아망인듯한데...달아요!!!스페셜하지X🔥8. 명란바게트 그냥!!!!3개믄 기본으로 쓸어담으세요!!! 명란바게트 유명한건 알았지만 이 집 대박이네ㅔ!!!서울보다 저렴하고 명란과 빵의 단짠이 아주 최고!! 서울 명란바게트는 다 성심당미만잡!!!9. 소금빵.... 그다지...!."
2024.01.31.,5.0,
2024.01.30.,5.0,굿
2024.01.29.,3.0,케이크가존맛.빵은 쏘쏘.사람 너무 많음ㅜ
2024.01.29.,4.0,
2024.01.28.,5.0,맛있는지 잘 모르겠음 모두 가니까 한번쯤은 가는 곳
2024.01.28.,4.0,
2024.01.27.,5.0,
2024.01.27.,5.0,
2024.01.27.,5.0,
2024.01.27.,5.0,
2024.01.27.,5.0,말이 필요없는 가성비최고 존맛빵집
2024.01.26.,5.0,
2024.01.25.,5.0,그렇게 맛있는지 모르겠음 특이한 빵들이 많기는한데 느끼해요
2024.01.25.,5.0,빵 천국
2024.01.24.,5.0,입구바닥이 많이 닳았어요얼마나 많은 손님이 다녀간지 반증하는것 같네요~~ 사시사철 항상 붐비는 곳인것 같아요
2024.01.24.,5.0,
2024.01.23.,4.0,손님도 많고 빵도 많고 정신없어요. 그래도 가성비가 좋으니 대전가면 꼭 방문합니다
2024.01.23.,4.0,"휴점하면 대전이 한산해진다는 성심당을 다녀왔습니다. 성심당 박물관 같은 곳을 들렀고, 본점에서 세트 매뉴와 몇가지 빵을 골랐습니다.줄은 상당히 길어서 대기시간이 꽤 길걸로 생각했지만 생각보다 빨리 매장 안으로 들어갈 수 있었습니다...만, 내부에 워낙 많은 손님들로 마치 떠밀려 이동되는 느낌이더군요.많은 사람들로 카운터도 6개 이상 된 걸로 기억합니다.직원분들은 모두 친절하게 응대해주셨고, 한쪽엔 커팅만 전담으로 하는 곳도 있더라고요.빵알못이긴 하지만, 빵 맛은 꽤 괜찮았던듯 싶네요.어마아마한 인파만 아니라면 몇번은 더 가고 싶은 곳입니다.여담이지만, 대전역의 미래 모습을 AI에게 그려보라고 했더니 대전역사 지붕이 빵 모양이었다는...."
2024.01.23.,5.0,"한 번 들어가면 되돌아갈 수 없는 심연의 늪에 빠진 좀비처럼 걸어 나와야 함. 평일 낮 사람들 엄청 많음. 어린이날 놀이기구 그나마 제일 빠른 대기 줄 같음. 손이 두 개라서 사진 못 찍음. 맛있어 보인다? 그냥 집어야 함. 믿고 먹는 퀄리티 앤 퀀터티! 집에 가서 아!! 그때 집을 걸 한탄 남는 후회보다, 너무 많이 샀어!! 끄아아아아 가 더 나음."
2024.01.23.,5.0,
2024.01.23.,5.0,대전에 왔으면 무조건 들러야하는곳
2024.01.23.,5.0,성심당 최고입니다 추천합니다
2024.01.23.,5.0,대전이면 꼭 들려야 하는 곳!! 뛰김소보루빵이 진짜 맛있어요
2024.01.23.,5.0,
2024.01.23.,4.0,"항상 기다린 만큼 맛도 있고, 종류가 다양해서 좋아요~ 👍 👍"
2024.01.23.,5.0,비오는날 가서 줄 서기 힘들었지만 성심댱❤️
